mode,epoch,iter,lr,memory,data_time,loss,time,accuracy_top-1,accuracy_top-5
train,10.0,950.0,0.00417,2456.0,0.00332,0.58645,0.0872,,
train,10.0,960.0,0.00417,2456.0,0.00297,0.38228,0.08727,,
train,10.0,970.0,0.00417,2456.0,0.00311,0.42516,0.08645,,
train,10.0,980.0,0.00417,2456.0,0.00333,0.5528,0.08714,,
train,10.0,990.0,0.00417,2456.0,0.00294,0.45911,0.08698,,
train,10.0,1000.0,0.00417,2456.0,0.00345,0.45495,0.08783,,
train,10.0,1010.0,0.00417,2456.0,0.0031,0.53034,0.08604,,
train,10.0,1020.0,0.00417,2456.0,0.00337,0.37682,0.08575,,
train,10.0,1030.0,0.00417,2456.0,0.00287,0.51842,0.08613,,
train,10.0,1040.0,0.00417,2456.0,0.00335,0.47844,0.08694,,
train,10.0,1050.0,0.00417,2456.0,0.00318,0.50079,0.08654,,
train,10.0,1060.0,0.00417,2456.0,0.00307,0.50834,0.0864,,
train,10.0,1070.0,0.00417,2456.0,0.00271,0.48384,0.08724,,
train,10.0,1080.0,0.00417,2456.0,0.00252,0.47082,0.08682,,
train,10.0,1090.0,0.00417,2456.0,0.00303,0.4314,0.08799,,
train,10.0,1100.0,0.00417,2456.0,0.00353,0.41612,0.08725,,
train,10.0,1110.0,0.00417,2456.0,0.00292,0.42271,0.08499,,
train,10.0,1120.0,0.00417,2456.0,0.00314,0.5082,0.0873,,
train,10.0,1130.0,0.00417,2456.0,0.00301,0.50498,0.08553,,
train,10.0,1140.0,0.00417,2456.0,0.0031,0.47678,0.08718,,
train,10.0,1150.0,0.00417,2456.0,0.00285,0.52045,0.08662,,
train,10.0,1160.0,0.00417,2456.0,0.003,0.43461,0.08532,,
train,10.0,1170.0,0.00417,2456.0,0.00343,0.53465,0.08678,,
train,10.0,1180.0,0.00417,2456.0,0.00317,0.48421,0.08767,,
train,10.0,1190.0,0.00417,2456.0,0.00289,0.53674,0.08685,,
train,10.0,1200.0,0.00417,2456.0,0.00266,0.46798,0.08694,,
train,10.0,1210.0,0.00417,2456.0,0.00355,0.52418,0.08713,,
train,10.0,1220.0,0.00417,2456.0,0.00302,0.47713,0.08821,,
train,10.0,1230.0,0.00417,2456.0,0.00323,0.45647,0.08862,,
train,10.0,1240.0,0.00417,2456.0,0.00352,0.48156,0.08625,,
train,10.0,1250.0,0.00417,2456.0,0.00299,0.44944,0.08816,,
train,10.0,1260.0,0.00417,2456.0,0.00263,0.39597,0.08739,,
train,10.0,1270.0,0.00417,2456.0,0.00336,0.42597,0.08682,,
train,10.0,1280.0,0.00417,2456.0,0.00289,0.53579,0.08775,,
train,10.0,1290.0,0.00417,2456.0,0.00276,0.43853,0.087,,
train,10.0,1300.0,0.00417,2456.0,0.00325,0.45432,0.08841,,
train,10.0,1310.0,0.00417,2456.0,0.0033,0.49828,0.08733,,
train,10.0,1320.0,0.00417,2456.0,0.00314,0.3956,0.08629,,
train,10.0,1330.0,0.00417,2456.0,0.00289,0.55407,0.08649,,
train,10.0,1340.0,0.00417,2456.0,0.00315,0.50384,0.08639,,
train,10.0,1350.0,0.00417,2456.0,0.00298,0.54102,0.0867,,
train,10.0,1360.0,0.00417,2456.0,0.0034,0.47799,0.08641,,
train,10.0,1370.0,0.00417,2456.0,0.00302,0.5517,0.08671,,
train,10.0,1380.0,0.00417,2456.0,0.00298,0.50301,0.08649,,
train,10.0,1390.0,0.00417,2456.0,0.00324,0.41924,0.08711,,
train,10.0,1400.0,0.00417,2456.0,0.00302,0.53751,0.08647,,
train,10.0,1410.0,0.00417,2456.0,0.00304,0.48401,0.08719,,
train,10.0,1420.0,0.00417,2456.0,0.00285,0.4023,0.08735,,
train,10.0,1430.0,0.00417,2456.0,0.00271,0.42759,0.08711,,
train,10.0,1440.0,0.00417,2456.0,0.00282,0.52076,0.08724,,
train,10.0,1450.0,0.00417,2456.0,0.0026,0.47651,0.08664,,
train,10.0,1460.0,0.00417,2456.0,0.00302,0.46371,0.08677,,
train,10.0,1470.0,0.00417,2456.0,0.00287,0.43418,0.08593,,
train,10.0,1480.0,0.00417,2456.0,0.00313,0.56054,0.08582,,
train,10.0,1490.0,0.00417,2456.0,0.003,0.45354,0.08617,,
train,10.0,1500.0,0.00417,2456.0,0.00344,0.50419,0.08641,,
train,10.0,1510.0,0.00417,2456.0,0.00318,0.54329,0.08603,,
train,10.0,1520.0,0.00417,2456.0,0.00326,0.53195,0.08677,,
train,10.0,1530.0,0.00417,2456.0,0.00313,0.49312,0.08593,,
train,10.0,1540.0,0.00417,2456.0,0.00333,0.48689,0.08682,,
train,10.0,1550.0,0.00417,2456.0,0.00294,0.5381,0.08719,,
train,10.0,1560.0,0.00417,2456.0,0.00354,0.4704,0.08665,,
